date,asset,5D,10D,21D,42D,factor,factor_quantile
2015-01-05 00:00:00+00:00,A,0.007788944723617908,-0.046984924623115654,-0.02788944723618103,0.07286432160804024,2707.0,5
2015-01-05 00:00:00+00:00,AAL,-0.07972157772621813,-0.02088167053364265,-0.09568445475638054,-0.10329466357308581,870.0,1
2015-01-05 00:00:00+00:00,AAP,0.015721863616028786,-0.02434971560043464,-0.0031955007349652176,-0.010864702498881496,1253.0,2
2015-01-05 00:00:00+00:00,AAPL,0.028235294117647136,0.0232470588235294,0.11651764705882339,0.21496470588235295,2977.0,5
2015-01-05 00:00:00+00:00,ABBV,0.017169373549883904,-0.018561484918793503,-0.0610982211910287,-0.06481051817478733,2806.0,5
