,Date,AAPL,ACN,AMD,AMZN,COST,DIS,F,GILD,JPM,KO,LUV,MA,MSFT,NVDA,PFE,RGS,SOS,TSLA,UNH,XOM
13678,2016-05-04,21.61134529113769,101.67208862304688,3.5999999046325684,33.54499816894531,133.07476806640625,97.8067626953125,9.483344078063965,66.56595611572266,50.52631378173828,35.95498275756836,39.465850830078125,92.31854248046876,44.821250915527344,8.516822814941406,24.25012969970703,13.869999885559082,,14.837332725524902,118.88687133789062,62.45906448364258
13679,2016-05-05,21.523622512817383,102.14667510986328,3.660000085830689,32.954498291015625,129.85133361816406,98.99549865722656,9.490469932556152,66.76814270019531,50.255516052246094,36.01893997192383,39.342681884765625,92.2610092163086,44.88416290283203,8.568277359008789,24.373565673828125,13.649999618530272,,14.10200023651123,119.13899993896484,62.53009033203125
13680,2016-05-06,21.403587341308597,103.462890625,3.680000066757202,33.6974983215332,128.62168884277344,99.5709991455078,9.575967788696287,65.85051727294922,50.55094146728516,36.22675704956055,39.53215789794922,92.73099517822266,45.288612365722656,8.656485557556152,24.38082504272461,13.619999885559082,,14.32866668701172,118.89588165283205,62.863887786865234
13681,2016-05-09,21.41974639892578,103.3912582397461,3.650000095367432,33.98749923706055,130.5100555419922,99.38228607177734,9.490469932556152,66.62037658691406,50.230899810791016,36.16281127929688,39.96793365478516,92.76935577392578,45.0009994506836,8.644234657287598,24.55506896972656,13.619999885559082,,13.928000450134276,119.46317291259766,62.90650177001953
13682,2016-05-10,21.56517791748047,104.7074737548828,3.640000104904175,35.153499603271484,131.36203002929688,100.57103729248048,9.611594200134276,67.01699829101562,50.91202163696289,36.57048797607422,40.59316635131836,93.65179443359376,45.85482406616211,8.810845375061035,24.540552139282227,13.800000190734863,,13.912667274475098,120.27359008789062,63.9150619506836
13683,2016-05-11,21.355113983154297,103.847900390625,3.650000095367432,35.6614990234375,129.2189483642578,96.50479888916016,9.490469932556152,65.24398040771484,50.7232666015625,36.33866500854492,39.89215469360352,92.47203826904295,45.881797790527344,8.835347175598145,24.29148292541504,13.710000038146973,,13.93066692352295,117.68028259277344,63.60709381103516
13684,2016-05-12,20.854183197021484,104.18815612792967,3.5899999141693115,35.89649963378906,128.8676300048828,95.95759582519533,9.511842727661133,64.35746765136719,50.69044876098633,36.63444137573242,39.04902267456055,91.93488311767578,46.29521942138672,8.715288162231445,24.313461303710938,13.550000190734863,,13.8186674118042,116.82484436035156,64.2230453491211
13685,2016-05-13,20.895736694335938,103.3644027709961,3.670000076293945,35.49599838256836,126.91771697998048,94.83489990234376,9.419218063354492,64.31079864501953,50.222686767578125,36.25074005126953,39.3711166381836,91.46491241455078,45.90875625610352,10.0408353805542,24.313461303710938,13.270000457763672,,13.84066677093506,116.15852355957033,63.49966430664063
13686,2016-05-16,21.671363830566406,104.89551544189452,3.7899999618530273,35.53300094604492,128.05078125,94.68395233154295,9.490469932556152,65.01844787597656,50.60017776489258,36.4665641784668,40.00582885742188,92.22264099121094,46.58282470703125,10.337306022644045,24.45264434814453,13.40999984741211,,13.88599967956543,117.63524627685548,64.15142822265625
13687,2016-05-17,21.58133888244629,104.06278228759766,3.7899999618530273,34.76350021362305,126.12725830078124,94.2877197265625,9.36221981048584,64.35746765136719,50.60017776489258,35.7711181640625,39.97740936279297,91.6951141357422,45.71397018432617,10.359356880187988,24.19625473022461,13.68000030517578,,13.644000053405762,116.66275787353516,64.12275695800781
13688,2016-05-18,21.828330993652344,104.33140563964844,3.839999914169312,34.872501373291016,124.09830474853516,93.40087127685548,9.376469612121582,64.45076751708984,52.55327987670898,35.555294036865234,40.64054107666016,91.72386932373048,45.98549270629883,10.623978614807127,24.298809051513672,13.600000381469728,,14.07800006866455,117.51818084716795,63.993839263916016
